tahun,bulan,benua,region,nama_negara,nilai_impor
2012,"Februari","Eropa","Uni Eropa","Jerman",279066
2012,"Februari","Eropa","Uni Eropa","Perancis",99578
2012,"Februari","Eropa","Uni Eropa","Spanyol",38173
2012,"Februari","Eropa","Uni Eropa","Uni Eropa lainnya ",230926
2012,"Februari","Eropa","Rusia","Rusia",201979
2012,"Februari","Eropa","Turki","Turki",25741
2012,"Februari","Eropa","Eropa Lainnya","Eropa lainnya",129789
2012,"Februari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",257275
2012,"Februari","Asia dan Timur Tengah","ASEAN","Filipina",65785
2012,"Februari","Asia dan Timur Tengah","ASEAN","Kamboja",700
2012,"Februari","Asia dan Timur Tengah","ASEAN","Laos",951
2012,"Februari","Asia dan Timur Tengah","ASEAN","Malaysia",1426247
2012,"Februari","Asia dan Timur Tengah","ASEAN","Myanmar",7289
2012,"Februari","Asia dan Timur Tengah","ASEAN","Singapura",2277798
2012,"Februari","Asia dan Timur Tengah","ASEAN","Thailand",960983
2012,"Februari","Asia dan Timur Tengah","ASEAN","Vietnam",226709
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",116364
2012,"Februari","Asia dan Timur Tengah","Asia Selatan","India",401508
2012,"Februari","Asia dan Timur Tengah","Timur Tengah","Irak",0
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Jepang",1864024
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",799001
2012,"Februari","Asia dan Timur Tengah","Asia Selatan","Pakistan",21301
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2319433
2012,"Februari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",445849
2012,"Februari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",318640
2012,"Februari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",701772
2012,"Februari","Australia dan Oceania","Australia","Australia",369960
2012,"Februari","Australia dan Oceania","New Zealand","New Zealand",58281
2012,"Februari","Afrika","Afrika Selatan","Afrika Selatan",47748
2012,"Februari","Afrika","Afrika Lainnya","Afrika lainnya",438972
2012,"Februari","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",77525
2012,"Februari","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",917869
2012,"Maret","Amerika","Amerika Utara","Amerika Serikat",928828
2012,"Maret","Amerika","Amerika Utara","Kanada",114575
2012,"Maret","Amerika","Amerika Tengah dan Selatan","Argentina",58605
2012,"Maret","Amerika","Amerika Tengah dan Selatan","Brasil",87703
2012,"Maret","Amerika","Amerika Tengah dan Selatan","Meksiko",48938
2012,"Maret","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",45826
2012,"Maret","Eropa","Uni Eropa","Belanda",74621
2012,"Maret","Eropa","Uni Eropa","Belgia",56562
2012,"Maret","Eropa","Uni Eropa","Inggris",99270
2012,"Maret","Eropa","Uni Eropa","Italia",116085
2012,"Maret","Eropa","Uni Eropa","Jerman",289626
2012,"Maret","Eropa","Uni Eropa","Perancis",108229
2012,"Maret","Eropa","Uni Eropa","Spanyol",35776
2012,"Maret","Eropa","Uni Eropa","Uni Eropa lainnya ",294708
2012,"Maret","Eropa","Rusia","Rusia",133717
2012,"Maret","Eropa","Turki","Turki",25614
2012,"Maret","Eropa","Eropa Lainnya","Eropa lainnya",140556
2012,"Maret","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",419
2012,"Maret","Asia dan Timur Tengah","ASEAN","Filipina",52228
2012,"Maret","Asia dan Timur Tengah","ASEAN","Kamboja",643
2012,"Maret","Asia dan Timur Tengah","ASEAN","Laos",234
2012,"Maret","Asia dan Timur Tengah","ASEAN","Malaysia",1270188
2012,"Maret","Asia dan Timur Tengah","ASEAN","Myanmar",8596
2012,"Maret","Asia dan Timur Tengah","ASEAN","Singapura",2606473
2012,"Maret","Asia dan Timur Tengah","ASEAN","Thailand",1040562
2012,"Maret","Asia dan Timur Tengah","ASEAN","Vietnam",214977
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",156315
2012,"Maret","Asia dan Timur Tengah","Asia Selatan","India",377420
2012,"Maret","Asia dan Timur Tengah","Timur Tengah","Irak",0
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Jepang",2051783
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Korea Selatan",916694
2012,"Maret","Asia dan Timur Tengah","Asia Selatan","Pakistan",22106
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2274479
2012,"Maret","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",565589
2012,"Maret","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",353894
2012,"Maret","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",643784
2012,"Maret","Australia dan Oceania","Australia","Australia",431476
2012,"Maret","Australia dan Oceania","New Zealand","New Zealand",65064
2012,"Maret","Afrika","Afrika Selatan","Afrika Selatan",62861
2012,"Maret","Afrika","Afrika Lainnya","Afrika lainnya",338413
2012,"Maret","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",103554
2012,"Maret","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",934779
2012,"April","Amerika","Amerika Utara","Amerika Serikat",679266
2012,"April","Amerika","Amerika Utara","Kanada",197838
2012,"April","Amerika","Amerika Tengah dan Selatan","Argentina",101855
2012,"April","Amerika","Amerika Tengah dan Selatan","Brasil",62615
2012,"April","Amerika","Amerika Tengah dan Selatan","Meksiko",28742
2012,"April","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",62330
2012,"April","Eropa","Uni Eropa","Belanda",66952
2012,"April","Eropa","Uni Eropa","Belgia",45061
2012,"April","Eropa","Uni Eropa","Inggris",95802
2012,"April","Eropa","Uni Eropa","Italia",112308
2012,"April","Eropa","Uni Eropa","Jerman",321667
2012,"April","Eropa","Uni Eropa","Perancis",93594
2012,"April","Eropa","Uni Eropa","Spanyol",32741
2012,"April","Eropa","Uni Eropa","Uni Eropa lainnya ",224973
2012,"April","Eropa","Rusia","Rusia",219536
2012,"April","Eropa","Turki","Turki",23506
2012,"April","Eropa","Eropa Lainnya","Eropa lainnya",350554
2012,"April","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",326
2012,"April","Asia dan Timur Tengah","ASEAN","Filipina",69973
2012,"April","Asia dan Timur Tengah","ASEAN","Kamboja",662
2012,"April","Asia dan Timur Tengah","ASEAN","Laos",1495
2012,"April","Asia dan Timur Tengah","ASEAN","Malaysia",825832
2012,"April","Asia dan Timur Tengah","ASEAN","Myanmar",12202
2012,"April","Asia dan Timur Tengah","ASEAN","Singapura",2497328
2012,"April","Asia dan Timur Tengah","ASEAN","Thailand",862171
2012,"April","Asia dan Timur Tengah","ASEAN","Vietnam",201879
2012,"April","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",167431
2012,"April","Asia dan Timur Tengah","Asia Selatan","India",350143
2012,"April","Asia dan Timur Tengah","Timur Tengah","Irak",1
2012,"April","Asia dan Timur Tengah","Asia Timur","Jepang",2099266
2012,"April","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1133159
2012,"April","Asia dan Timur Tengah","Asia Selatan","Pakistan",27587
2012,"April","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2405109
2012,"April","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",714585
2012,"April","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",415120
2012,"April","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",863867
2012,"April","Australia dan Oceania","Australia","Australia",352147
2012,"April","Australia dan Oceania","New Zealand","New Zealand",63932
2012,"April","Afrika","Afrika Selatan","Afrika Selatan",50928
2012,"April","Afrika","Afrika Lainnya","Afrika lainnya",510607
2012,"April","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",129120
2012,"April","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",922529
2012,"Mei","Amerika","Amerika Utara","Amerika Serikat",926093
2012,"Mei","Amerika","Amerika Utara","Kanada",152937
2012,"Mei","Amerika","Amerika Tengah dan Selatan","Argentina",87344
2012,"Mei","Amerika","Amerika Tengah dan Selatan","Brasil",182810
2012,"Mei","Amerika","Amerika Tengah dan Selatan","Meksiko",53526
2012,"Mei","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",40991
2012,"Mei","Eropa","Uni Eropa","Belanda",77972
2012,"Mei","Eropa","Uni Eropa","Belgia",55843
2012,"Mei","Eropa","Uni Eropa","Inggris",115221
2012,"Mei","Eropa","Uni Eropa","Italia",111697
2012,"Mei","Eropa","Uni Eropa","Jerman",343912
2012,"Mei","Eropa","Uni Eropa","Perancis",163201
2012,"Mei","Eropa","Uni Eropa","Spanyol",36526
2012,"Mei","Eropa","Uni Eropa","Uni Eropa lainnya ",249527
2012,"Mei","Eropa","Rusia","Rusia",125949
2012,"Mei","Eropa","Turki","Turki",23252
2012,"Mei","Eropa","Eropa Lainnya","Eropa lainnya",308440
2012,"Mei","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",132
2012,"Mei","Asia dan Timur Tengah","ASEAN","Filipina",63230
2012,"Mei","Asia dan Timur Tengah","ASEAN","Kamboja",502
2012,"Mei","Asia dan Timur Tengah","ASEAN","Laos",2
2012,"Mei","Asia dan Timur Tengah","ASEAN","Malaysia",804069
2012,"Mei","Asia dan Timur Tengah","ASEAN","Myanmar",7950
2012,"Mei","Asia dan Timur Tengah","ASEAN","Singapura",2369095
2012,"Mei","Asia dan Timur Tengah","ASEAN","Thailand",1133773
2012,"Mei","Asia dan Timur Tengah","ASEAN","Vietnam",198340
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",174134
2012,"Mei","Asia dan Timur Tengah","Asia Selatan","India",541389
2012,"Mei","Asia dan Timur Tengah","Timur Tengah","Irak",0
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Jepang",1940422
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1193771
2012,"Mei","Asia dan Timur Tengah","Asia Selatan","Pakistan",22310
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2844390
2012,"Mei","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",368140
2012,"Mei","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",534362
2012,"Mei","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",649934
2012,"Mei","Australia dan Oceania","Australia","Australia",415556
2012,"Mei","Australia dan Oceania","New Zealand","New Zealand",88221
2012,"Mei","Afrika","Afrika Selatan","Afrika Selatan",72807
2012,"Mei","Afrika","Afrika Lainnya","Afrika lainnya",332698
2012,"Mei","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",88571
2012,"Mei","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",961289
2012,"Juni","Amerika","Amerika Utara","Amerika Serikat",879275
2012,"Juni","Amerika","Amerika Utara","Kanada",221568
2012,"Juni","Amerika","Amerika Tengah dan Selatan","Argentina",224704
2012,"Juni","Amerika","Amerika Tengah dan Selatan","Brasil",80444
2012,"Juni","Amerika","Amerika Tengah dan Selatan","Meksiko",35636
2012,"Juni","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",80117
2012,"Juni","Eropa","Uni Eropa","Belanda",93672
2012,"Juni","Eropa","Uni Eropa","Belgia",65402
2012,"Juni","Eropa","Uni Eropa","Inggris",157648
2012,"Juni","Eropa","Uni Eropa","Italia",119519
2012,"Juni","Eropa","Uni Eropa","Jerman",279238
2012,"Juni","Eropa","Uni Eropa","Perancis",128277
2012,"Juni","Eropa","Uni Eropa","Spanyol",31917
2012,"Juni","Eropa","Uni Eropa","Uni Eropa lainnya ",318152
2012,"Juni","Eropa","Rusia","Rusia",157162
2012,"Juni","Eropa","Turki","Turki",26051
2012,"Juni","Eropa","Eropa Lainnya","Eropa lainnya",274121
2012,"Juni","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",63696
2012,"Juni","Asia dan Timur Tengah","ASEAN","Filipina",57310
2012,"Juni","Asia dan Timur Tengah","ASEAN","Kamboja",825
2012,"Juni","Asia dan Timur Tengah","ASEAN","Laos",15
2012,"Juni","Asia dan Timur Tengah","ASEAN","Malaysia",861720
2012,"Juni","Asia dan Timur Tengah","ASEAN","Myanmar",6080
2012,"Juni","Asia dan Timur Tengah","ASEAN","Singapura",2108536
2012,"Juni","Asia dan Timur Tengah","ASEAN","Thailand",1030694
2012,"Juni","Asia dan Timur Tengah","ASEAN","Vietnam",192508
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",159449
2012,"Juni","Asia dan Timur Tengah","Asia Selatan","India",383533
2012,"Juni","Asia dan Timur Tengah","Timur Tengah","Irak",0
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Jepang",2093830
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1144800
2012,"Juni","Asia dan Timur Tengah","Asia Selatan","Pakistan",6639
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2581052
2012,"Juni","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",270601
2012,"Juni","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",391997
2012,"Juni","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",575149
2012,"Juni","Australia dan Oceania","Australia","Australia",460266
2012,"Juni","Australia dan Oceania","New Zealand","New Zealand",69225
2012,"Juni","Afrika","Afrika Selatan","Afrika Selatan",63764
2012,"Juni","Afrika","Afrika Lainnya","Afrika lainnya",364811
2012,"Juni","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",80432
2012,"Juni","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",909106
2012,"Juli","Amerika","Amerika Utara","Amerika Serikat",777040
2012,"Juli","Amerika","Amerika Utara","Kanada",88090
2012,"Juli","Amerika","Amerika Tengah dan Selatan","Argentina",168907
2012,"Juli","Amerika","Amerika Tengah dan Selatan","Brasil",139464
2012,"Juli","Amerika","Amerika Tengah dan Selatan","Meksiko",52086
2012,"Juli","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",47201
2012,"Juli","Eropa","Uni Eropa","Belanda",64693
2012,"Juli","Eropa","Uni Eropa","Belgia",52687
2012,"Juli","Eropa","Uni Eropa","Inggris",108886
2012,"Juli","Eropa","Uni Eropa","Italia",146148
2012,"Juli","Eropa","Uni Eropa","Jerman",366486
2012,"Juli","Eropa","Uni Eropa","Perancis",170797
2012,"Juli","Eropa","Uni Eropa","Spanyol",39829
2012,"Juli","Eropa","Uni Eropa","Uni Eropa lainnya ",284016
2012,"Juli","Eropa","Rusia","Rusia",165960
2012,"Juli","Eropa","Turki","Turki",27245
2012,"Juli","Eropa","Eropa Lainnya","Eropa lainnya",220033
2012,"Juli","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",14
2012,"Juli","Asia dan Timur Tengah","ASEAN","Filipina",67552
2012,"Juli","Asia dan Timur Tengah","ASEAN","Kamboja",1031
2012,"Juli","Asia dan Timur Tengah","ASEAN","Laos",303
2012,"Juli","Asia dan Timur Tengah","ASEAN","Malaysia",863660
2012,"Juli","Asia dan Timur Tengah","ASEAN","Myanmar",5021
2012,"Juli","Asia dan Timur Tengah","ASEAN","Singapura",2205617
2012,"Juli","Asia dan Timur Tengah","ASEAN","Thailand",1078943
2012,"Juli","Asia dan Timur Tengah","ASEAN","Vietnam",211291
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",162774
2012,"Juli","Asia dan Timur Tengah","Asia Selatan","India",376979
2012,"Juli","Asia dan Timur Tengah","Timur Tengah","Irak",199
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Jepang",2070741
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Korea Selatan",856397
2012,"Juli","Asia dan Timur Tengah","Asia Selatan","Pakistan",13622
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2796499
2012,"Juli","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",533916
2012,"Juli","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",370269
2012,"Juli","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",404674
2012,"Juli","Australia dan Oceania","Australia","Australia",480542
2012,"Juli","Australia dan Oceania","New Zealand","New Zealand",72022
2012,"Juli","Afrika","Afrika Selatan","Afrika Selatan",71070
2012,"Juli","Afrika","Afrika Lainnya","Afrika lainnya",148183
2012,"Juli","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",104886
2012,"Juli","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",868890
2012,"Agustus","Amerika","Amerika Utara","Amerika Serikat",693821
2012,"Agustus","Amerika","Amerika Utara","Kanada",212307
2012,"Agustus","Amerika","Amerika Tengah dan Selatan","Argentina",146120
2012,"Agustus","Amerika","Amerika Tengah dan Selatan","Brasil",166424
2012,"Agustus","Amerika","Amerika Tengah dan Selatan","Meksiko",47520
2012,"Agustus","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",48172
2012,"Agustus","Eropa","Uni Eropa","Belanda",61617
2012,"Agustus","Eropa","Uni Eropa","Belgia",50038
2012,"Agustus","Eropa","Uni Eropa","Inggris",77348
2012,"Agustus","Eropa","Uni Eropa","Italia",135786
2012,"Agustus","Eropa","Uni Eropa","Jerman",330399
2012,"Agustus","Eropa","Uni Eropa","Perancis",95822
2012,"Agustus","Eropa","Uni Eropa","Spanyol",42150
2012,"Agustus","Eropa","Uni Eropa","Uni Eropa lainnya ",209370
2012,"Agustus","Eropa","Rusia","Rusia",151798
2012,"Agustus","Eropa","Turki","Turki",21174
2012,"Agustus","Eropa","Eropa Lainnya","Eropa lainnya",391410
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",1158
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Filipina",49928
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Kamboja",826
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Laos",2
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Malaysia",856349
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Myanmar",2932
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Singapura",2407687
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Thailand",819016
2012,"Agustus","Asia dan Timur Tengah","ASEAN","Vietnam",124155
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",139504
2012,"Agustus","Asia dan Timur Tengah","Asia Selatan","India",304896
2012,"Agustus","Asia dan Timur Tengah","Timur Tengah","Irak",0
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Jepang",1584501
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Korea Selatan",791919
2012,"Agustus","Asia dan Timur Tengah","Asia Selatan","Pakistan",8085
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1907555
2012,"Agustus","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",338592
2012,"Agustus","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",268875
2012,"Agustus","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",290575
2012,"Agustus","Australia dan Oceania","Australia","Australia",380487
2012,"Agustus","Australia dan Oceania","New Zealand","New Zealand",63608
2012,"Agustus","Afrika","Afrika Selatan","Afrika Selatan",37756
2012,"Agustus","Afrika","Afrika Lainnya","Afrika lainnya",435500
2012,"Agustus","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",62140
2012,"Agustus","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",752417
2012,"September","Amerika","Amerika Utara","Amerika Serikat",749671
2012,"September","Amerika","Amerika Utara","Kanada",146814
2012,"September","Amerika","Amerika Tengah dan Selatan","Argentina",242058
2012,"September","Amerika","Amerika Tengah dan Selatan","Brasil",160234
2012,"September","Amerika","Amerika Tengah dan Selatan","Meksiko",54746
2012,"September","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",27454
2012,"September","Eropa","Uni Eropa","Belanda",84642
2012,"September","Eropa","Uni Eropa","Belgia",57931
2012,"September","Eropa","Uni Eropa","Inggris",112401
2012,"September","Eropa","Uni Eropa","Italia",153148
2012,"September","Eropa","Uni Eropa","Jerman",390300
2012,"September","Eropa","Uni Eropa","Perancis",112956
2012,"September","Eropa","Uni Eropa","Spanyol",48174
2012,"September","Eropa","Uni Eropa","Uni Eropa lainnya ",230206
2012,"September","Eropa","Rusia","Rusia",142818
2012,"September","Eropa","Turki","Turki",22485
2012,"September","Eropa","Eropa Lainnya","Eropa lainnya",223728
2012,"September","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",2554
2012,"September","Asia dan Timur Tengah","ASEAN","Filipina",65912
2012,"September","Asia dan Timur Tengah","ASEAN","Kamboja",582
2012,"September","Asia dan Timur Tengah","ASEAN","Laos",123
2012,"September","Asia dan Timur Tengah","ASEAN","Malaysia",1397038
2012,"September","Asia dan Timur Tengah","ASEAN","Myanmar",2274
2012,"September","Asia dan Timur Tengah","ASEAN","Singapura",1879523
2012,"September","Asia dan Timur Tengah","ASEAN","Thailand",924847
2012,"September","Asia dan Timur Tengah","ASEAN","Vietnam",181728
2012,"September","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",146613
2012,"September","Asia dan Timur Tengah","Asia Selatan","India",342463
2012,"September","Asia dan Timur Tengah","Timur Tengah","Irak",0
2012,"September","Asia dan Timur Tengah","Asia Timur","Jepang",1811775
2012,"September","Asia dan Timur Tengah","Asia Timur","Korea Selatan",897563
2012,"September","Asia dan Timur Tengah","Asia Selatan","Pakistan",33822
2012,"September","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2365528
2012,"September","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",461352
2012,"September","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",404609
2012,"September","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",311611
2012,"September","Australia dan Oceania","Australia","Australia",421487
2012,"September","Australia dan Oceania","New Zealand","New Zealand",49717
2012,"September","Afrika","Afrika Selatan","Afrika Selatan",35236
2012,"September","Afrika","Afrika Lainnya","Afrika lainnya",441848
2012,"September","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",91608
2012,"September","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",821694
2012,"Oktober","Amerika","Amerika Utara","Amerika Serikat",906494
2012,"Oktober","Amerika","Amerika Utara","Kanada",175068
2012,"Oktober","Amerika","Amerika Tengah dan Selatan","Argentina",169056
2012,"Oktober","Amerika","Amerika Tengah dan Selatan","Brasil",271887
2012,"Oktober","Amerika","Amerika Tengah dan Selatan","Meksiko",62826
2012,"Oktober","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",29223
2012,"Oktober","Eropa","Uni Eropa","Belanda",60562
2012,"Oktober","Eropa","Uni Eropa","Belgia",51163
2012,"Oktober","Eropa","Uni Eropa","Inggris",140355
2012,"Oktober","Eropa","Uni Eropa","Italia",138533
2012,"Oktober","Eropa","Uni Eropa","Jerman",373602
2012,"Oktober","Eropa","Uni Eropa","Perancis",130804
2012,"Oktober","Eropa","Uni Eropa","Spanyol",105154
2012,"Oktober","Eropa","Uni Eropa","Uni Eropa lainnya ",297270
2012,"Oktober","Eropa","Rusia","Rusia",143339
2012,"Oktober","Eropa","Turki","Turki",26525
2012,"Oktober","Eropa","Eropa Lainnya","Eropa lainnya",315233
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",81
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Filipina",71453
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Kamboja",1932
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Laos",147
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Malaysia",1424261
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Myanmar",1116
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Singapura",2290464
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Thailand",1014476
2012,"Oktober","Asia dan Timur Tengah","ASEAN","Vietnam",169031
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",174728
2012,"Oktober","Asia dan Timur Tengah","Asia Selatan","India",394156
2012,"Oktober","Asia dan Timur Tengah","Timur Tengah","Irak",0
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Jepang",2037990
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Korea Selatan",1185016
2012,"Oktober","Asia dan Timur Tengah","Asia Selatan","Pakistan",44576
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2501998
2012,"Oktober","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",358366
2012,"Oktober","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",460156
2012,"Oktober","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",583145
2012,"Oktober","Australia dan Oceania","Australia","Australia",431365
2012,"Oktober","Australia dan Oceania","New Zealand","New Zealand",49924
2012,"Oktober","Afrika","Afrika Selatan","Afrika Selatan",78442
2012,"Oktober","Afrika","Afrika Lainnya","Afrika lainnya",529028
2012,"Oktober","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",84476
2012,"Oktober","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",910548
2012,"November","Amerika","Amerika Utara","Amerika Serikat",818247
2012,"November","Amerika","Amerika Utara","Kanada",97299
2012,"November","Amerika","Amerika Tengah dan Selatan","Argentina",243268
2012,"November","Amerika","Amerika Tengah dan Selatan","Brasil",286816
2012,"November","Amerika","Amerika Tengah dan Selatan","Meksiko",49630
2012,"November","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",78442
2012,"November","Eropa","Uni Eropa","Belanda",65614
2012,"November","Eropa","Uni Eropa","Belgia",43646
2012,"November","Eropa","Uni Eropa","Inggris",84955
2012,"November","Eropa","Uni Eropa","Italia",128749
2012,"November","Eropa","Uni Eropa","Jerman",427837
2012,"November","Eropa","Uni Eropa","Perancis",148456
2012,"November","Eropa","Uni Eropa","Spanyol",40903
2012,"November","Eropa","Uni Eropa","Uni Eropa lainnya ",176095
2012,"November","Eropa","Rusia","Rusia",161636
2012,"November","Eropa","Turki","Turki",23287
2012,"November","Eropa","Eropa Lainnya","Eropa lainnya",106374
2012,"November","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",2307
2012,"November","Asia dan Timur Tengah","ASEAN","Filipina",75933
2012,"November","Asia dan Timur Tengah","ASEAN","Kamboja",625
2012,"November","Asia dan Timur Tengah","ASEAN","Laos",1
2012,"November","Asia dan Timur Tengah","ASEAN","Malaysia",1412566
